table,col_nm,domain,normal_data,err_data,datatype,rule,total_cnt,err_cnt,err_rt
WDSUSER.T_ST_BND_AMT_CALC_RAW,BND_RGST_DT,날짜,"['2019-03-28 12:08:55', '2020-04-17 14:14:52', '2021-03-29 14:27:59', '2022-03-15 10:15:07', '2019-03-06 10:12:55']",[],DATE,년-월-일 시:분:초,"3,028,667",0,0.0
WDSUSER.T_ST_BND_AMT_CALC_RAW,CMPY_ID,번호,"['322962', '301130', '300134', '304859', '300243']",[],NUMBER(10),숫자만사용,"3,028,667",0,0.0
WDSUSER.T_ST_BND_AMT_CALC_RAW,DETAIL_CMPY_ID,번호,"['424935', '422827', '426510', '422442', '402608']",[],NUMBER(10),숫자만사용,"3,028,667",0,0.0
WDSUSER.T_ST_BND_AMT_CALC_RAW,RGSTER_ID,번호,['1'],[],NUMBER(10),숫자만사용,"3,028,667",0,0.0
WDSUSER.T_ST_BND_AMT_CALC_RAW,RGST_DT,날짜,"['2023-07-29 03:00:05', '2023-07-01 03:00:05', '2023-06-01 03:00:06', '2023-05-01 03:00:05', '2023-04-01 03:00:05']",[],DATE,년-월-일 시:분:초,"3,028,667",0,0.0
WDSUSER.T_ST_INCNR_RTRV_EFCNY,INCNR_RTRV_EFCNY_SEQ,번호,"['120131', '120132', '120133', '120134', '120135']",[],NUMBER(18),숫자만사용,"123,913",0,0.0
WDSUSER.T_ST_INCNR_RTRV_EFCNY,YEAR,날짜,"['2022', '2023']",[],VARCHAR2(4),년도,"123,913",0,0.0
WDSUSER.T_ST_INCNR_RTRV_EFCNY,MT,날짜,"['07', '06', '05', '04', '03']",[],VARCHAR2(2),월(MM),"123,913",0,0.0
WDSUSER.T_ST_INCNR_RTRV_EFCNY,DE,날짜,"['31', '30', '28', '13']",[],VARCHAR2(2),일 (DD),"123,913",0,0.0
WDSUSER.T_ST_INCNR_RTRV_EFCNY,DSPS_RSLT_ID,번호,"['61329', '51610', '110136', '12365', '16452']",[],NUMBER(10),숫자만사용,"123,913",0,0.0
WDSUSER.T_ST_INCNR_RTRV_EFCNY,DSPS_RSLT_DETAIL_SN,번호,"['1', '2', '3', '4', '5']",[],NUMBER(5),숫자만사용,"123,913",0,0.0
WDSUSER.T_ST_INCNR_RTRV_EFCNY,INCNR_RTRV_EFCNY_SN,번호,"['1', '2', '3', '4', '5']",[],NUMBER(10),숫자만사용,"123,913",0,0.0
WDSUSER.T_ST_INCNR_RTRV_EFCNY,WSTE_CL_SYSTEM_CD,코드,"['51-99-00', '51-03-01', '91-01-00', '91', '51-38-99']",[],VARCHAR2(10),폐기물처분부담금 폐기물코드,"123,913",0,0.0
WDSUSER.T_ST_INCNR_RTRV_EFCNY,INCNR_RTRV_EFCNY,율,"['75', '77', '76', '81', '102']",[],"NUMBER(7,4)",율(소수점),"123,913",0,0.0
WDSUSER.T_ST_INCNR_RTRV_EFCNY,INCNR_WT,수량,"['0', '10000', '5000', '19000', '3000']",[],"NUMBER(15,2)",0이상,"123,913",0,0.0
WDSUSER.T_ST_INCNR_RTRV_EFCNY,CALC_IDEX,율,"['1', '1.019', '1.023', '1.024', '1.059']",[],"NUMBER(7,4)",율(소수점),"123,913",0,0.0
WDSUSER.T_ST_INCNR_RTRV_EFCNY,CALC_RT,율,['10'],[],NUMBER(15),율(소수점),"123,913",0,0.0
WDSUSER.T_ST_INCNR_RTRV_EFCNY,RDEXRT,율,"['75', '60', '50', '0']",[],"NUMBER(7,4)",율(소수점),"123,913",0,0.0
WDSUSER.T_ST_INCNR_RTRV_EFCNY,RDEX_AMT,금액,"['0', '920', '61139', '75000', '142500']",[],NUMBER(15),금액(기본),"123,913",0,0.0
WDSUSER.T_ST_INCNR_RTRV_EFCNY,INCNR_RGSTER_ID,번호,"['1', '1000000103', '1000001374', '1000000101', '1000040240']",[],NUMBER(10),숫자만사용,"123,913",0,0.0
WDSUSER.T_ST_INCNR_RTRV_EFCNY,INCNR_RGST_DT,날짜,"['2019-04-11 18:29:57', '2021-03-31 10:04:45', '2022-03-31 13:01:36', '2022-03-31 14:18:50', '2022-03-31 16:42:14']",[],DATE,년-월-일 시:분:초,"123,913",0,0.0
WDSUSER.T_ST_INCNR_RTRV_EFCNY,INCNR_UPDUSR_ID,번호,"['NULL', '1000000103', '1000001374', '1000000101', '1000040240']",[],NUMBER(10),숫자만사용,650,0,0.0
WDSUSER.T_ST_INCNR_RTRV_EFCNY,INCNR_UPDT_DT,날짜,"['NULL', '2020-12-20 18:03:22', '2020-12-20 18:32:27', '2020-12-20 18:36:13', '2020-12-20 18:50:21']",[],DATE,년-월-일 시:분:초,650,0,0.0
WDSUSER.T_ST_INCNR_RTRV_EFCNY,RGSTER_ID,번호,['1'],[],NUMBER(10),숫자만사용,"123,913",0,0.0
WDSUSER.T_ST_INCNR_RTRV_EFCNY,RGST_DT,날짜,"['2023-07-29 02:50:01', '2023-07-01 02:50:00', '2023-06-01 02:50:01', '2023-05-01 02:50:00', '2023-03-01 02:50:00']",[],DATE,년-월-일 시:분:초,"123,913",0,0.0
WDSUSER.T_ST_INCNR_RTRV_EFCNY,PROCESS_FCLTY_ID,번호,"['NULL', '024', '025', '022', '032']",[],VARCHAR2(10),숫자만사용,"15,737",0,0.0
WDSUSER.T_ST_INCNR_RTRV_EFCNY,DETAIL_PROCESS_FCLTY_ID,번호,"['NULL', '001', '002', '003', '004']",[],VARCHAR2(10),숫자만사용,"10,929",0,0.0
WDSUSER.T_ST_INCNR_RTRV_EFCNY_RAW,INCNR_RTRV_EFCNY_RAW_SEQ,수량,"['120131', '120132', '120133', '120134', '120135']",[],NUMBER(18),0이상,"123,913",0,0.0
WDSUSER.T_ST_INCNR_RTRV_EFCNY_RAW,YEAR,날짜,"['2022', '2023']",[],VARCHAR2(4),년도,"123,913",0,0.0
WDSUSER.T_ST_INCNR_RTRV_EFCNY_RAW,MT,날짜,"['07', '06', '05', '04', '03']",[],VARCHAR2(2),월(MM),"123,913",0,0.0
WDSUSER.T_ST_INCNR_RTRV_EFCNY_RAW,DE,날짜,"['31', '30', '28', '13']",[],VARCHAR2(2),일 (DD),"123,913",0,0.0
WDSUSER.T_ST_INCNR_RTRV_EFCNY_RAW,DSPS_RSLT_ID,번호,"['61329', '51610', '110136', '12365', '16452']",[],NUMBER(10),숫자만사용,"123,913",0,0.0
WDSUSER.T_ST_INCNR_RTRV_EFCNY_RAW,DSPS_RSLT_DETAIL_SN,수량,"['1', '2', '3', '4', '5']",[],NUMBER(5),0이상,"123,913",0,0.0
WDSUSER.T_ST_INCNR_RTRV_EFCNY_RAW,INCNR_RTRV_EFCNY_SN,수량,"['1', '2', '3', '4', '5']",[],NUMBER(10),0이상,"123,913",0,0.0
WDSUSER.T_ST_INCNR_RTRV_EFCNY_RAW,WSTE_CL_SYSTEM_CD,코드,"['51-99-00', '51-03-01', '91-01-00', '91', '51-38-99']",[],VARCHAR2(10),폐기물처분부담금 폐기물코드,"123,913",0,0.0
WDSUSER.T_ST_INCNR_RTRV_EFCNY_RAW,INCNR_RTRV_EFCNY,율,"['75', '77', '76', '81', '102']",[],"NUMBER(7,4)",율(소수점),"123,913",0,0.0
WDSUSER.T_ST_INCNR_RTRV_EFCNY_RAW,INCNR_WT,수량,"['0', '10000', '5000', '19000', '3000']",[],"NUMBER(15,2)",0이상,"123,913",0,0.0
WDSUSER.T_ST_INCNR_RTRV_EFCNY_RAW,CALC_IDEX,율,"['1', '1.019', '1.023', '1.024', '1.059']",[],"NUMBER(7,4)",율(소수점),"123,913",0,0.0
WDSUSER.T_ST_INCNR_RTRV_EFCNY_RAW,CALC_RT,율,['10'],[],NUMBER(15),율(소수점),"123,913",0,0.0
WDSUSER.T_ST_INCNR_RTRV_EFCNY_RAW,RDEXRT,율,"['75', '60', '50', '0']",[],"NUMBER(7,4)",율(소수점),"123,913",0,0.0
WDSUSER.T_ST_INCNR_RTRV_EFCNY_RAW,RDEX_AMT,금액,"['0', '920', '61139', '75000', '142500']",[],NUMBER(15),금액(기본),"123,913",0,0.0
WDSUSER.T_ST_INCNR_RTRV_EFCNY_RAW,INCNR_RGSTER_ID,번호,"['1', '1000000103', '1000001374', '1000000101', '1000040240']",[],NUMBER(10),숫자만사용,"123,913",0,0.0
WDSUSER.T_ST_INCNR_RTRV_EFCNY_RAW,INCNR_RGST_DT,날짜,"['2019-04-11 18:29:57', '2021-03-31 10:04:45', '2022-03-31 13:01:36', '2022-03-31 14:18:50', '2022-03-31 16:42:14']",[],DATE,년-월-일 시:분:초,"123,913",0,0.0
WDSUSER.T_ST_INCNR_RTRV_EFCNY_RAW,INCNR_UPDUSR_ID,번호,"['NULL', '1000000103', '1000001374', '1000000101', '1000040240']",[],NUMBER(10),숫자만사용,650,0,0.0
WDSUSER.T_ST_INCNR_RTRV_EFCNY_RAW,INCNR_UPDT_DT,날짜,"['NULL', '2020-12-20 18:03:22', '2020-12-20 18:32:27', '2020-12-20 18:36:13', '2020-12-20 18:50:21']",[],DATE,년-월-일 시:분:초,650,0,0.0
WDSUSER.T_ST_INCNR_RTRV_EFCNY_RAW,RGSTER_ID,번호,['1'],[],NUMBER(10),숫자만사용,"123,913",0,0.0
WDSUSER.T_ST_INCNR_RTRV_EFCNY_RAW,RGST_DT,날짜,"['2023-07-29 02:40:00', '2023-07-01 02:40:00', '2023-06-01 02:40:00', '2023-05-01 02:40:00', '2023-03-01 02:40:01']",[],DATE,년-월-일 시:분:초,"123,913",0,0.0
WDSUSER.T_ST_INCNR_RTRV_EFCNY_RAW,PROCESS_FCLTY_ID,번호,"['NULL', '024', '025', '022', '032']",[],VARCHAR2(10),숫자만사용,"15,737",0,0.0
WDSUSER.T_ST_INCNR_RTRV_EFCNY_RAW,DETAIL_PROCESS_FCLTY_ID,번호,"['NULL', '001', '002', '003', '004']",[],VARCHAR2(10),숫자만사용,"10,929",0,0.0
WDSUSER.T_ST_LEV,LEV_SEQ,번호,"['1', '2', '3', '4', '5']",[],NUMBER(18),숫자만사용,"874,551",0,0.0
WDSUSER.T_ST_LEV,YEAR,날짜,"['2020', '2022', '2021', '2019', '2023']",[],VARCHAR2(4),년도,"874,551",0,0.0
WDSUSER.T_ST_LEV,MT,날짜,"['06', '12', '11', '05', '10']",[],VARCHAR2(2),월(MM),"874,551",0,0.0
WDSUSER.T_ST_LEV,DE,날짜,"['31', '30', '28', '29']",[],VARCHAR2(2),일 (DD),"874,551",0,0.0
WDSUSER.T_ST_LEV,ELTPAY_NO,번호,"['0134211819032146901', '0134211819031651305', '0134211819030004005', '0134211819030392301', '0134211920030988805']",[],VARCHAR2(20),숫자만사용,"874,551",0,0.0
WDSUSER.T_ST_LEV,FDRM_YN,여부,"['Y', 'N']",[],VARCHAR2(1),여부Y/N,"874,551",0,0.0
WDSUSER.T_ST_LEV,PAY_STATUS_CD,,"['FP', 'NN', 'PP']",[],VARCHAR2(10),,,,
WDSUSER.T_ST_LEV,INSPY_YN,여부,"['N', 'Y']",[],VARCHAR2(1),여부Y/N,"874,551",0,0.0
WDSUSER.T_ST_LEV,TRGET_YEAR,날짜,"['2018', '2019', '2020', '2021', '2022']",[],VARCHAR2(4),년도,"874,551",0,0.0
WDSUSER.T_ST_LEV,DCSN_TY_CD,코드,"['110', '140', '130', '150', '170']",[],VARCHAR2(10),폐기물처분부담금(전체)공통코드,"874,551",0,0.0
WDSUSER.T_ST_LEV,DCSN_DE,날짜,"['20190430', '20210430', '20200430', '20220429', '20220430']",[],VARCHAR2(8),년월일,"874,551",0,0.0
WDSUSER.T_ST_LEV,LEVY_AMT,금액,"['0', '116730', '175870', '228250', '781950']",[],NUMBER(15),금액(기본),"874,551",0,0.0
WDSUSER.T_ST_LEV,WNDD_DE,날짜,"['20210520', '20220520', '20200520', '20190520', '20230522']",[],VARCHAR2(8),년월일,"874,551",0,0.0
WDSUSER.T_ST_LEV,RCIV_AMT,금액,"['0', '30000', '10000', '25600', '20380']",[],NUMBER(15),금액(기본),"874,551",0,0.0
WDSUSER.T_ST_LEV,RCIV_DE,날짜,"['NULL', '20190520', '20200520', '20210520', '20220520']",[],VARCHAR2(8),년월일,"682,817",0,0.0
WDSUSER.T_ST_LEV,ACCNUT_YEAR,날짜,"['2020', '2021', '2019', '2022', '2023']",[],VARCHAR2(4),년도,"874,551",0,0.0
WDSUSER.T_ST_LEV,ALOTM_CD,코드,['243'],[],VARCHAR2(10),폐기물처분부담금 업종코드,"874,551",0,0.0
WDSUSER.T_ST_LEV,CMPY_ID,번호,"['300068', '324427', '301755', '300134', '301130']",[],NUMBER(10),숫자만사용,"874,551",0,0.0
WDSUSER.T_ST_LEV,BIZRNO,번호,"['3058189888', '3058192122', '3148632462', '2488700660', '3398101041']",[],VARCHAR2(10),사업자등록번호,"874,551",0,0.0
WDSUSER.T_ST_LEV,NTICSH_ID,번호,"['2000490797', '2000490806', '2000490811', '2000490882', '2000490891']",[],NUMBER(10),숫자만사용,"874,551",0,0.0
WDSUSER.T_ST_LEV,RSLT_CONFMER_ID,번호,"['1000040204', '1000028587', '1000026471', '1000026449', '1000026457']",[],NUMBER(10),숫자만사용,"874,551",0,0.0
WDSUSER.T_ST_LEV,RSLT_CONFMER_NM,,"['유광섭', '강명지', '장준곤', '강정현', '송도근']",[],VARCHAR2(50),,,,
WDSUSER.T_ST_LEV,RSLT_CONFM_DE,날짜,"['20220421', '20190424', '20210405', '20190418', '20220419']",[],VARCHAR2(8),년월일,"874,551",0,0.0
WDSUSER.T_ST_LEV,DTA_CREAT_MBY_CD,,['BC'],[],VARCHAR2(10),,,,
WDSUSER.T_ST_LEV,RGSTER_ID,번호,"['1000047038', '1000047142', '2', '1000040245', '1000047091']",[],NUMBER(10),숫자만사용,"874,551",0,0.0
WDSUSER.T_ST_LEV,RGST_DT,날짜,"['2021-10-06 09:46:02', '2021-10-06 09:31:26', '2021-10-05 18:30:02', '2021-10-05 17:25:50', '2021-10-05 17:15:02']",[],DATE,년-월-일 시:분:초,"874,551",0,0.0
WDSUSER.T_ST_LEV,UPDUSR_ID,번호,"['1000047038', '1000047142', '2', '1000040245', '1000047091']",[],NUMBER(10),숫자만사용,"874,551",0,0.0
WDSUSER.T_ST_LEV,UPDT_DT,날짜,"['2021-10-06 09:46:02', '2021-10-06 09:31:26', '2021-10-05 18:30:02', '2021-10-05 17:25:50', '2021-10-05 17:15:02']",[],DATE,년-월-일 시:분:초,"874,551",0,0.0
WDSUSER.T_ST_LEV,SYS_SE_CD,,['WDS'],[],VARCHAR2(10),,,,
WDSUSER.T_ST_LEV,ACCNUT_YM,날짜,"['202012', '202011', '202010', '202009', '202212']",[],VARCHAR2(6),년월,"874,551",0,0.0
WDSUSER.T_ST_LEV,FGO_CD,,"['03016809', '03017081', '03017089', '04002386', '03017087']",[],VARCHAR2(10),,,,
WDSUSER.T_ST_LEV,ACNT_SBJECT_CD,코드,"['61030000', '61040300']",[],VARCHAR2(10),폐기물처분부담금(전체)공통코드,"874,551",0,0.0
WDSUSER.T_ST_LEV,RTN_INTR_AMT,금액,"['0', '410', '590', '340', '790']",[],NUMBER(15),금액(기본),"874,551",0,0.0
WDSUSER.T_ST_LEV,UPDT_STATUS_CD,,['NN'],[],VARCHAR2(10),,,,
WDSUSER.T_ST_LEV,DETAIL_CMPY_ID,번호,"['427438', '422045', '434601', '428139', '413325']",[],NUMBER(10),숫자만사용,"874,551",0,0.0
WDSUSER.T_ST_LEV,PM_RCLN_ZIP,번호,"['34705', '34436', '34163', '32714', '35305']",['-'],VARCHAR2(6),우편번호_조합,"874,551",11,0.0
WDSUSER.T_ST_LEV,WSTE_SE_CD,코드,"['213001', '213002', '213003']",[],VARCHAR2(10),폐기물처분부담금(전체)공통코드,"874,551",0,0.0
WDSUSER.T_ST_LEV,CNTC_ID,,"['WDS190425192722007', 'WDS190425192722024', 'WDS190425192725092', 'WDS190425192753002', 'WDS190425192753018']",[],VARCHAR2(20),,,,
WDSUSER.T_ST_LEV,NTIC_TRGET_ID,번호,"['1000700398', '1000700415', '1000700483', '1000700491', '1000700507']",[],NUMBER(10),숫자만사용,"874,551",0,0.0
WDSUSER.T_ST_LEV,NTIC_TRGET_SN,수량,"['1', '2', '3', '4']",[],NUMBER(10),0이상,"874,551",0,0.0
WDSUSER.T_ST_LEV,FRST_DCSN_DE,날짜,"['20190430', '20200430', '20210430', '20220429', '20220430']",[],VARCHAR2(8),년월일,"874,551",0,0.0
WDSUSER.T_ST_LEV,FRST_NTICSH_ID,번호,"['2000472176', '2000472781', '2000472816', '2000472996', '2000473166']",[],NUMBER(10),숫자만사용,"874,551",0,0.0
WDSUSER.T_ST_LEV,INQIRE_TY_CD,,"['A', 'B', 'D', 'C_1', 'C_2']",[],VARCHAR2(10),,,,
WDSUSER.T_ST_LEV,RSLT_SE_CD,,['DP'],[],VARCHAR2(10),,,,
WDSUSER.T_ST_LEV,CTPRVN_CD,코드,"['4100000000', '4400000000', '3000000000', '4700000000', '4300000000']",[],VARCHAR2(10),시군구코드(공통),"874,551",0,0.0
WDSUSER.T_ST_LEV,CTPRVN_NM,,"['경기도', '충청남도', '대전광역시', '경상북도', '충청북도']",[],VARCHAR2(20),,,,
WDSUSER.T_ST_LEV,SIGNGU_CD,코드,"['4159000000', '4127000000', '4311000000', '4413000000', '3017000000']",[],VARCHAR2(10),시군구코드(공통),"874,551",0,0.0
WDSUSER.T_ST_LEV,SIGNGU_NM,,"['서구', '중구', '화성시', '안산시', '청주시']",[],VARCHAR2(20),,,,
WDSUSER.T_ST_LEV,CMPTNC_ID,번호,"['102', '106', '110', '103', '109']",[],NUMBER(10),숫자만사용,"817,370",0,0.0
WDSUSER.T_ST_LEV,LOCGOV_ID,번호,"['NULL', '102', '108', '106', '208']",[],NUMBER(10),숫자만사용,"57,181",0,0.0
WDSUSER.T_ST_LEV,ORIGIN_CNTC_ID,,"['WDS190425192722007', 'WDS190425192722024', 'WDS190425192725092', 'WDS190425192753002', 'WDS190425192753018']",[],VARCHAR2(20),,,,
WDSUSER.T_ST_LEV_LDADNG_STTUS,ACCNUT_YM,날짜,"['201905', '201906', '201907', '201908', '201909']",[],VARCHAR2(6),년월,"1,369",0,0.0
WDSUSER.T_ST_LEV_LDADNG_STTUS,FGO_CD,코드,"['03016809', '03017079', '04002386', '03017081', '03017086']",[],VARCHAR2(10),폐기물처분부담금 관할지역(징수관),"1,369",0,0.0
WDSUSER.T_ST_LEV_LDADNG_STTUS,LDADNG_CNT,수량,"['12', '0', '10', '23', '62']",[],NUMBER(10),0이상,"1,369",0,0.0
WDSUSER.T_ST_LEV_LDADNG_STTUS,LDADNG_CNFIRM_YN,여부,['N'],[],VARCHAR2(1),여부Y/N,"1,369",0,0.0
WDSUSER.T_ST_LEV_LDADNG_STTUS,RGST_DT,날짜,"['2022-07-20 10:52:13', '2022-08-02 15:18:16', '2022-08-02 15:19:46', '2022-08-02 15:20:56', '2022-08-02 15:24:45']",[],DATE,년-월-일 시:분:초,"1,369",0,0.0
WDSUSER.T_ST_MBER,MBER_SEQ,번호,"['1517103', '1517104', '1517105', '1517106', '1517107']",[],NUMBER(19),숫자만사용,"1,342,457",0,0.0
WDSUSER.T_ST_MBER,YEAR,날짜,"['2022', '2023']",[],VARCHAR2(4),년도,"1,342,457",0,0.0
WDSUSER.T_ST_MBER,MT,날짜,"['07', '06', '05', '04', '03']",[],VARCHAR2(2),월(MM),"1,342,457",0,0.0
WDSUSER.T_ST_MBER,DE,날짜,"['31', '30', '28', '13']",[],VARCHAR2(2),일자,"1,342,457",0,0.0
WDSUSER.T_ST_MBER,CMPY_ID,번호,"['322962', '300068', '304272', '331377', '324619']",[],NUMBER(10),숫자만사용,"1,342,457",0,0.0
WDSUSER.T_ST_MBER,RPRSNTV_NM,,"['박종길', '대표이사', '김현영', '정근영', '조경미']",[],VARCHAR2(100),,,,
WDSUSER.T_ST_MBER,RPRSNTV_BRTHDY,날짜,"['NULL', '20740826', '20590224', '20750515', '20990418']",[],VARCHAR2(8),년월일,"1,947",0,0.0
WDSUSER.T_ST_MBER,JURIRNO,번호,"['NULL', '1356710033355', '1601110233182', '1801110333061', '1601110545842']","['114621000659', '110111248050', '11421100', '184231000191', '184511004844']",VARCHAR2(13),법인등록번호(9999999999999),"966,484",104,0.01
WDSUSER.T_ST_MBER,BIZRNO,번호,"['3826600209', '3058189888', '6028119809', '2868701526', '8678101283']",[],VARCHAR2(10),사업자번호(하이픈제거),"1,342,457",0,0.0
WDSUSER.T_ST_MBER,CMPY_SE_CD,코드,"['201001', '201002', '201003']",[],VARCHAR2(10),폐기물처분부담금(전체)공통코드,"1,342,457",0,0.0
WDSUSER.T_ST_MBER,CMPY_TELNO,번호,"['NULL', '0422716955', '0426370075', '0426377982', '0425219300']",[],VARCHAR2(15),전화번호(최종),"182,617",0,0.0
WDSUSER.T_ST_MBER,CMPY_FAXNO,번호,"['NULL', '0422715955', '0417523622', '0425812500', '0428260344']",[],VARCHAR2(15),전화번호(최종),"132,354",0,0.0
WDSUSER.T_ST_MBER,CMPY_HMPG,,"['NULL', 'http://www.by7904.co.kr', 'kt2100123@daum.net', 'kik4949@naver', 'com', 'www.ulju.ulsan.kr']",[],VARCHAR2(100),,,,
WDSUSER.T_ST_MBER,CMPY_RN_ZIP,번호,"['34037', '34705', '34690', '49358', '34702']",[],VARCHAR2(6),우편번호_조합,"1,341,575",0,0.0
WDSUSER.T_ST_MBER,CMPY_LN_ZIP,번호,"['34037', '34705', '34690', '49358', '34702']",[],VARCHAR2(6),우편번호_조합,"1,341,575",0,0.0
WDSUSER.T_ST_MBER,CMPY_VRSC_SBSCRB_YN,여부,"['N', 'Y']",[],VARCHAR2(1),여부Y/N,"1,342,457",0,0.0
WDSUSER.T_ST_MBER,CMPY_ATCHMNFL_ID,번호,"['0', '326366', '190310', '219058', '709794']",[],NUMBER(10),숫자만사용,"1,342,457",0,0.0
WDSUSER.T_ST_MBER,CMPY_RGSTER_ID,번호,"['1000026430', '1000000103', '1000024106', '1000000174', '1000040204']",[],NUMBER(10),숫자만사용,"1,342,457",0,0.0
WDSUSER.T_ST_MBER,CMPY_RGST_DT,날짜,"['2019-08-28 16:23:57', '2018-01-29 11:39:57', '2019-01-06 13:14:55', '2021-02-17 11:32:45', '2020-01-03 11:30:41']",[],DATE,년-월-일 시:분:초,"1,342,457",0,0.0
WDSUSER.T_ST_MBER,CMPY_UPDUSR_ID,번호,"['1000000040', 'NULL', '1000001643', '1000000101', '1000025287']",[],NUMBER(10),숫자만사용,"1,268,235",0,0.0
WDSUSER.T_ST_MBER,CMPY_UPDT_DT,날짜,"['NULL', '2019-08-30 13:53:43', '2019-03-28 17:23:40', '2018-02-12 13:18:38', '2019-03-29 09:44:03']",[],DATE,년-월-일 시:분:초,"1,276,471",0,0.0
WDSUSER.T_ST_MBER,CMPY_SPCSS_CD,코드,"['206001', '206003', '206002']",[],VARCHAR2(10),폐기물처분부담금(전체)공통코드,"1,342,457",0,0.0
WDSUSER.T_ST_MBER,CMPY_TRNSF_YN,여부,['N'],[],VARCHAR2(1),여부Y/N,"1,342,457",0,0.0
WDSUSER.T_ST_MBER,CMPY_SECSN_YN,여부,['N'],[],VARCHAR2(1),여부Y/N,"1,342,457",0,0.0
WDSUSER.T_ST_MBER,CMPY_SECSN_DT,날짜,"['NULL', '2018-08-08 18:01:43', '2018-11-23 11:11:32', '2018-12-17 15:03:08', '2018-05-15 09:36:12']",[],DATE,년-월-일 시:분:초,468,0,0.0
WDSUSER.T_ST_MBER,CMPY_TEST_MBER_YN,여부,['N'],[],VARCHAR2(1),여부Y/N,"1,342,457",0,0.0
WDSUSER.T_ST_MBER,CMPY_BTCB_RESN_CD,코드,"['NULL', '215002', '215001']",[],VARCHAR2(10),폐기물처분부담금(전체)공통코드,"30,820",0,0.0
WDSUSER.T_ST_MBER,CMPY_CMPTNC_ID,번호,"['102', '0', '106', '110', '103']",[],NUMBER(10),숫자만사용,"1,342,457",0,0.0
WDSUSER.T_ST_MBER,WSTE_PROCESS_CMPY_YN,여부,"['N', 'Y']",[],VARCHAR2(1),여부Y/N,"1,342,457",0,0.0
WDSUSER.T_ST_MBER,CMPY_STATUS_CD,코드,['207040'],[],VARCHAR2(10),폐기물처분부담금(전체)공통코드,"1,342,457",0,0.0
WDSUSER.T_ST_MBER,CMPY_LAST_REQUST_DT,날짜,"['NULL', '2021-02-17 11:32:45', '2021-02-19 11:34:12', '2022-04-07 11:39:51', '2020-03-09 10:32:34']",[],DATE,년-월-일 시:분:초,"354,493",0,0.0
WDSUSER.T_ST_MBER,CMPY_FRST_CONFMER_ID,번호,"['NULL', '1000026457', '1000026471', '1000028587', '1000040204']",[],NUMBER(10),숫자만사용,"323,422",0,0.0
WDSUSER.T_ST_MBER,CMPY_FRST_CONFMER_NM,,"['NULL', '송도근', '장준곤', '강명지', '유광섭']",[],VARCHAR2(50),,,,
WDSUSER.T_ST_MBER,CMPY_FRST_CONFM_DT,날짜,"['NULL', '2021-02-17 13:01:59', '2021-02-19 13:05:37', '2022-04-07 13:02:04', '2020-03-17 16:23:42']",[],DATE,년-월-일 시:분:초,"324,062",0,0.0
WDSUSER.T_ST_MBER,CMPY_RTN_DT,날짜,"['NULL', '2020-03-25 16:10:03', '2022-03-02 10:44:08', '2022-03-11 15:46:48', '2020-02-18 17:05:23']",[],DATE,년-월-일 시:분:초,"53,172",0,0.0
WDSUSER.T_ST_MBER,CMPY_UNITY_MBER_YN,여부,"['N', 'Y']",[],VARCHAR2(1),여부Y/N,"1,342,457",0,0.0
WDSUSER.T_ST_MBER,DETAIL_CMPY_ID,번호,"['400004', '400005', '400006', '400007', '400008']",[],NUMBER(10),숫자만사용,"1,342,457",0,0.0
WDSUSER.T_ST_MBER,SYS_SE_CD,코드,['101004'],[],VARCHAR2(10),폐기물처분부담금(전체)공통코드,"1,342,457",0,0.0
WDSUSER.T_ST_MBER,SYS_SE_NM,,['폐기물처분부담금'],[],VARCHAR2(50),,,,
WDSUSER.T_ST_MBER,DETAIL_CMPY_RN_ZIP,번호,"['NULL', '37877', '57812', '51619', '46767']",['61945 '],VARCHAR2(6),우편번호_조합,"1,245,146",11,0.0
WDSUSER.T_ST_MBER,DETAIL_CMPY_LN_ZIP,번호,"['NULL', '37877', '57812', '51619', '46767']",['61945 '],VARCHAR2(6),우편번호_조합,"1,244,802",11,0.0
WDSUSER.T_ST_MBER,PM_RCLN_RN_ZIP,번호,"['34037', '34163', '49340', '34436', '34711']",['61945 '],VARCHAR2(6),우편번호_조합,"1,342,455",22,0.0
WDSUSER.T_ST_MBER,DETAIL_CMPY_ATCHMNFL_ID,번호,"['0', 'NULL', '216945', '217261', '225320']",[],NUMBER(10),숫자만사용,"1,340,957",0,0.0
WDSUSER.T_ST_MBER,DETAIL_CMPY_VRSC_SBSCRB_YN,여부,"['N', 'Y']",[],VARCHAR2(1),여부Y/N,"1,342,457",0,0.0
WDSUSER.T_ST_MBER,DETAIL_CMPY_CMPTNC_ID,번호,"['102', '106', '110', '103', '109']",[],NUMBER(10),숫자만사용,"1,342,457",0,0.0
WDSUSER.T_ST_MBER,DETAIL_CMPY_SPCSS_CD,코드,['206001'],[],VARCHAR2(10),폐기물처분부담금(전체)공통코드,"1,342,457",0,0.0
WDSUSER.T_ST_MBER,DETAIL_CMPY_SECSN_YN,여부,['N'],[],VARCHAR2(1),여부Y/N,"1,342,457",0,0.0
WDSUSER.T_ST_MBER,DETAIL_CMPY_TRNSF_YN,여부,"['N', 'Y']",[],VARCHAR2(1),여부Y/N,"1,342,457",0,0.0
WDSUSER.T_ST_MBER,DETAIL_CMPY_TELNO,번호,"['0424716248', '0429310479', '01046948955', 'NULL', '0426273270']",[],VARCHAR2(15),전화번호(최종),"1,335,565",0,0.0
